t_name,gene_name,male_10,male_11,male_12,male_13,male_14A,male_14B,male_14C,male_14D,female_10,female_11,female_12,female_13,female_14A,female_14B,female_14C,female_14D
FBtr0084047,CG17278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0273236,Dhc93AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0336774,Dhc93AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084003,CG12278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300817,CG31189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084044,CG31207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346111,CG7079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084043,CG7079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300816,CG17279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345303,CG17279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301477,Mvl,2.550575,2.3325,0.428764,0,0,0,0.324242,0,1.156307,1.501919,0.603184,0,0,0,0,0.310087
FBtr0089521,Mvl,0,0,0.530442,0,0,0,0,0,3.728652,0,0,0,0,0,0,1.511513
FBtr0330046,Mvl,0,0,0.530442,0,0,0,0,0,3.728652,0,0,0,0,0,0,1.511513
FBtr0301478,Mvl,26.879087,10.442666,12.130079,0,0,0,5.133656,0,19.444178,20.539413,17.005024,0,0,0,0,3.317027
FBtr0306351,Mvl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0306350,Mvl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084039,Cortactin,52.040043,64.899796,53.467354,64.576721,61.426788,19.840351,56.678738,61.277763,41.780575,66.166458,54.009785,51.702061,65.475189,59.058861,46.460602,40.929741
FBtr0306347,Cortactin,0,0,7.914802,0,0,0,0,0,6.956437,0,0,17.919279,0,7.195647,25.320881,22.740051
FBtr0306348,Cortactin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0306349,Cortactin,0,0,0,0,2.218179,0,0,0,0,0,0,0,0,0,0,0
FBtr0089519,AnxB9,48.550037,114.515564,71.409409,88.644119,93.319321,81.164955,107.572258,88.915642,78.763519,53.932003,70.593918,61.136543,71.418999,110.521988,108.523277,96.735931
FBtr0336798,AnxB9,0,0,8.516227,6.22786,6.258736,2.121429,2.658134,8.416153,1.738758,8.316107,2.850119,0,4.196379,0,5.969801,12.476393
FBtr0089517,AnxB9,2.243766,0,0,4.512056,8.278262,1.907926,0.293796,0,3.74109,2.321465,0,6.549996,0,0,0,2.5894
FBtr0089518,AnxB9,34.113136,40.002197,22.948896,13.864636,39.672775,46.005829,6.992121,24.776482,7.381258,13.842913,15.668938,49.925327,39.139404,51.60252,24.470053,12.586294
FBtr0089520,AnxB9,3.094717,0,0,0,3.948794,0,0,0,1.492411,12.703011,0,0,0,0,2.957664,0
FBtr0336797,AnxB9,0,0,0,0,2.03846,0,0,0,0,0,1.478627,0,0,0,0,0
FBtr0084038,r-l,57.605232,95.512985,61.003654,67.443359,94.99704,118.616043,100.108139,107.52446,60.379414,65.490768,57.707802,67.021591,97.366501,124.956963,114.130684,109.399872
FBtr0084007,dmrt93B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084037,HHEX,0,0,0,0,0,0,1.076371,0,0,0,0,0,0,0,0,0
FBtr0084036,RhoGAP93B,29.934551,34.393818,32.298267,37.97929,23.581026,0,28.341309,29.125769,22.333487,17.288216,36.401894,28.93079,27.002056,0,30.184326,36.791233
FBtr0344590,CR44178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0344591,CR44178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0344592,CR44178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084035,CG7044,38.724987,7.893656,40.070324,41.551792,29.70779,25.558947,16.015083,7.585017,30.946604,28.113575,42.18716,0,32.459064,23.537941,22.685755,13.29892
FBtr0347252,CR46045,0,0,0,0,0,0,0,1.962274,0,0,0,0,0,0,0,1.399749
FBtr0084008,CG5745,48.02639,69.391808,71.918686,71.15213,60.857227,35.118473,31.890249,34.553001,60.465832,82.479561,55.893227,71.190857,48.904469,38.557804,34.996426,36.783836
FBtr0084034,Sec15,48.557438,0,37.676804,28.553036,8.303689,0,5.750762,0,38.801525,37.293743,45.690632,25.675219,8.061273,3.925375,0,4.987456
FBtr0084009,rtet,51.617222,54.80666,60.697472,67.48819,102.754105,79.399162,65.578972,58.097378,51.883823,66.121788,63.901577,75.282356,93.352531,84.753639,61.912201,50.60881
FBtr0084010,Rab11,13.718868,27.124596,7.553292,14.237256,7.273779,3.529413,17.055552,14.409649,11.068466,5.232143,19.933245,29.322598,15.134434,7.153509,5.799981,14.514128
FBtr0084011,Rab11,181.391373,144.554565,199.848724,192.303802,237.791962,275.065735,191.252975,189.682526,164.751312,180.590088,160.414062,209.243393,192.399109,248.87149,250.5327,175.648209
FBtr0084012,ppan,65.916359,47.152794,68.297379,71.671997,89.274117,110.760109,126.790474,96.442001,51.211559,60.448845,64.987785,73.770821,80.710655,99.463547,107.565697,106.833496
FBtr0084033,Bdbt,48.030563,34.320541,55.523205,54.679707,71.02478,74.317963,36.963909,36.864082,43.142162,49.886127,50.014229,76.302864,73.761475,60.87965,43.575741,37.965405
FBtr0084032,slmb,30.194324,20.477695,21.969587,15.41531,4.549309,1.794506,8.261681,11.374931,26.702862,22.25841,21.455542,1.504173,4.195448,2.684017,11.231483,12.555509
FBtr0330049,slmb,30.194324,20.477699,21.969587,15.415309,4.549309,1.794506,8.261681,11.374931,26.702866,22.258411,21.455542,1.504173,4.195448,2.684017,7.7984,12.55551
FBtr0333931,slmb,43.303394,28.053394,30.097219,23.656786,6.232321,3.679031,18.888035,15.583073,39.157459,32.861744,37.907963,35.467735,7.452124,4.611569,10.593972,17.200405
FBtr0333930,CG5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0333929,CG5793,0,0,0,0,0,0,3.497178,0,0,0,0,0,0,0,0,0
FBtr0304713,CG5793,2.461478,0,0,0,0,0,0.510789,0,0,6.52193,0,0,0,0,3.959464,2.24879
FBtr0084030,Obp93a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084015,Ice2,32.439865,27.403875,24.535975,19.370031,5.417959,1.572183,7.697917,8.925928,33.179184,32.883686,29.14328,14.386218,3.325759,1.82597,6.849129,1.245974
FBtr0113258,Ice2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084029,CG7009,3.970764,4.971528,7.208721,5.318295,7.099151,10.172699,9.676093,10.184447,0,0,5.773031,3.758071,8.137511,10.127891,6.871608,7.794101
FBtr0084016,Ubpy,38.734871,21.221977,16.784794,5.994151,0,0,0,8.419234,33.771332,25.479202,21.849037,0,0,0,0,9.105336
FBtr0304714,Ubpy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0113259,meigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084017,meigo,47.044964,55.656597,54.472797,62.985226,81.89817,83.388405,64.26799,60.139679,42.206806,51.90202,48.666668,62.542164,81.444267,86.668587,69.502045,52.000446
FBtr0084018,SNF4Agamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084019,SNF4Agamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084020,SNF4Agamma,7.714503,0,0,15.489427,19.688637,0,0,0,8.548025,0,22.225378,0,0,0,0,0
FBtr0301589,SNF4Agamma,0,0,0,4.914859,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301588,SNF4Agamma,0,0,13.05257,0,6.470905,0,0,0,0,0,0,0,0,0,0,0
FBtr0084028,CG10824,0,0,0,0,0,0,0,0,0,0,0,0,0.093565,0,0,0
FBtr0084026,CG5810,0,0,0,0,0,0.082481,0,0,0,0,0,0,0,0,0,0
FBtr0333928,Snmp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084027,Snmp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0112916,SNF4Agamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0112915,SNF4Agamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301585,SNF4Agamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084021,SNF4Agamma,22.947987,0,0,0,0,0,0,0,0,0,0,0,0,61.336872,0,0
FBtr0301586,SNF4Agamma,7.968343,0,0,0,9.783753,0,0,0,0,0,0,0,0,0,0,0
FBtr0084022,SNF4Agamma,4.413558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0110938,SNF4Agamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301587,SNF4Agamma,0,31.458736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0110939,SNF4Agamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084024,SNF4Agamma,28.709496,0,15.679633,44.859455,0,0,0,0,15.914594,30.357361,39.33387,49.523289,0,40.530899,14.355105,8.12034
FBtr0110937,SNF4Agamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084049,CG5862,19.222784,41.632092,33.317585,24.470514,43.822132,54.618584,42.370163,39.427631,20.157408,30.386307,21.628975,34.05405,40.183571,51.322563,41.05344,39.24654
FBtr0333951,CR43975,0,0,0,0,0.381574,2.243278,9.551168,8.060389,0,0,0,0,0,0.444385,6.074973,12.307188
FBtr0084108,CG3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084050,Oga,10.873194,0,0,0,0,0,0,1.672979,5.74715,0,0,0,0,0,0,0
FBtr0347217,CG3337,0.808009,0.713337,1.199344,0.896675,0,0,0,5.844391,2.916757,0.443141,2.285691,0.452025,0,0.524213,0,0
FBtr0084107,CG3337,6.288138,2.840254,4.775351,3.570235,0,0,0,23.27025,13.39757,4.522337,9.1008,5.38349,0,2.087227,0,0
FBtr0344338,CR44265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084051,Nelf-A,20.427826,24.974552,10.778027,0,0,0,16.220228,24.206669,10.610994,2.440325,8.919978,0,0,0,4.959296,22.232735
FBtr0330376,Nelf-A,20.427826,13.528593,10.778027,0,0,0,2.370201,15.289916,10.329076,27.267929,8.919978,0,0,0,4.959296,14.94408
FBtr0339192,Nelf-A,0.69545,0.546686,0,0,0,0,0,0,0.492543,1.838541,0,0,0,0,0,0
FBtr0339196,CR44265,0,0,0,0,0.383569,0,0.2357,0,0,0,0,0,0,0,0,0.373215
FBtr0084106,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0339193,CG5892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084054,ETHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0339194,ETHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084053,ETHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084104,Rab1,105.080246,70.709694,110.360031,130.438187,246.680511,221.283859,165.370956,182.649628,184.716202,84.257256,204.152802,253.442673,182.667267,231.36261,165.795242,185.171982
FBtr0346800,CR45798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084103,AP-2sigma,60.497005,34.251423,52.479507,35.184906,19.611597,16.416311,47.380222,41.300152,60.973194,47.232018,51.19183,49.775368,16.402227,17.795168,30.733883,46.397003
FBtr0300616,CG5919,15.687764,16.566872,19.385174,33.239025,23.632002,52.011326,31.908184,34.349781,16.987322,21.303118,30.831047,26.254997,23.477673,53.046249,24.837265,24.426214
FBtr0084055,CG5919,11.481346,12.124734,14.187357,3.62506,17.295465,3.80853,23.352528,25.139448,12.43245,15.591036,2.810406,19.215149,17.182518,4.365028,18.177559,17.876724
FBtr0084102,CG3308,15.956096,9.767638,19.036991,19.630774,17.407028,2.594452,7.561879,8.558169,13.191747,17.477468,16.106617,17.036041,12.479007,6.749372,5.744579,4.580744
FBtr0084101,CG3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084100,CG3301,0,0,0,0,0.499819,0.346094,0,0,0,0,0,0,0,0,0,0
FBtr0339195,CG3301,0,0,0.852555,0.640271,0.699428,0.413703,0.960807,0,0,2.752905,0,1.359457,1.281111,0,0,0
FBtr0301815,SIFaR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084098,SIFaR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084056,CG17298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309958,Hsromega,0,0,0,0,0,0,14.974399,11.308997,0,0,0,0,0,0,10.879175,13.559508
FBtr0084057,Hsromega,0,0,0,0,0,0,21.264666,16.059547,0,0,0,0,0,0,15.449168,19.255426
FBtr0084059,Hsromega,0.022992,0.03969,0.203991,0.151826,0.539827,0.708974,3.098642,3.159345,0.093699,0.057898,0.081868,0.257933,0.836121,0.535744,1.480091,3.282168
FBtr0346801,Hsromega,0.015637,0.026994,0.138738,0.10326,0.367143,0.482184,2.107435,2.148718,0.063727,0.039376,0.055679,0.175424,0.568659,0.364367,1.006631,2.232254
FBtr0084058,Hsromega,0.003082,0.00532,0.027341,0.02035,0.072355,0.095026,0.415323,0.423459,0.012559,0.00776,0.010973,0.034572,0.112068,0.071808,0.198382,0.439922
FBtr0334316,Hsromega,0,0,0,0,0,0,1.869841,1.412145,0,0,0,0,0,0,1.358474,1.693165
FBtr0332373,Hsromega,0.002046,0.003531,0.018153,0.013512,0.048039,0.063092,0.275746,0.281148,0.008339,0.005153,0.007285,0.022953,0.074406,0.047675,0.131712,0.292079
FBtr0309634,mir-4951,0,0,0,0,0,2.663598,0.413262,0.752036,0,0,0,0,0,0.417722,0.36424,0
FBtr0309635,mir-4951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309636,mir-4951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084095,CG16791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343807,CG16791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343805,CG16791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343806,CG16791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0347109,pre-mod(mdg4)-B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0347110,pre-mod(mdg4)-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0347111,pre-mod(mdg4)-G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343756,pre-mod(mdg4)-B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343752,pre-mod(mdg4)-K,0,0,0,0,0,0,0,0,0.126173,0,0,0,0,0,0.269014,0
FBtr0343753,pre-mod(mdg4)-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338735,0
FBtr0343754,pre-mod(mdg4)-P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920882,0
FBtr0343755,pre-mod(mdg4)-I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343757,pre-mod(mdg4)-J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033433,0
FBtr0303402,pre-mod(mdg4)-Z,36.240993,18.467459,0.751557,25.314423,29.071894,14.930458,45.268211,33.265549,18.505901,17.558817,21.050648,33.4217,36.357433,32.282917,39.490246,48.642628
FBtr0346907,pre-mod(mdg4)-T,2.01257,13.030416,47.599884,25.314423,20.509922,62.254715,45.268211,33.265549,18.505901,17.558817,21.050648,33.4217,23.705971,32.282917,39.490246,48.642628
FBtr0343748,pre-mod(mdg4)-E,0.194315,0,0,0,0,0,1.304737,0,0,0,0,0,0,0,0,0
FBtr0343750,pre-mod(mdg4)-C,0,0,0,0,0,0,0,0,0.534419,0,0,0,0,0,1.510247,0
FBtr0343751,pre-mod(mdg4)-AB,0.684306,0,1.575298,1.026658,1.143344,0.448749,2.858508,0.857796,2.021093,0.968067,0,0.457603,2.925814,3.261934,0.953432,1.288234
FBtr0343749,pre-mod(mdg4)-E,0.65724,0,1.171766,0,0.294711,0,0,2.176684,0,1.208537,0,3.051896,0.35131,0.411648,0.539003,2.611118
FBtr0303405,pre-mod(mdg4)-Y,0,0,58.503387,0,0,78.621506,5.953584,30.020247,0,0,0,0,1.469313,44.909473,32.30666,37.762051
FBtr0303406,pre-mod(mdg4)-AE,0,0,0,0,0,0,3.349433,0,0,0,0,0,0,0,0,1.464404
FBtr0303407,pre-mod(mdg4)-AD,0,0,0,0,0,0,3.866247,3.553936,0,0,0,0,0,0,1.901308,2.130205
FBtr0303408,pre-mod(mdg4)-W,0,0,0,0,0,0,18.206293,0,0,0,0,0,1.527251,0,0,1.368427
FBtr0303404,pre-mod(mdg4)-X,0,0,0,0,0,0,3.48146,0,0,0,0,0,0,0,0,0
FBtr0303409,pre-mod(mdg4)-V,0,0,0,0,0,0,2.841602,0,0,0,0,0,0,0,0,0
FBtr0303410,pre-mod(mdg4)-U,0,0,0,0,0,0,2.817215,1.269766,0,0,0,0,0,0,4.766353,5.054791
FBtr0347106,pre-mod(mdg4)-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0347107,pre-mod(mdg4)-O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0347108,pre-mod(mdg4)-AA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084086,tin,0,0,0,0,0,0,0,9.084939,0,0,0,0,0,0,0,8.033904
FBtr0084087,bap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334915,CG6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0347253,CR46046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0113261,CG7907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0113262,CG7907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084089,CheB93a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084090,CheB93b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084092,lbl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332438,lbl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300061,lbl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334914,CR44089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084091,lbe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309186,CR43453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084109,CG7922,0,0,0,0,0,0,0,0,1.524391,0,0,0,0,0,0,0
FBtr0334662,CG7922,0,0,0,0,0,0,0,0,1.473061,0,0,0,0,0,0,0
FBtr0344588,CR44032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084111,C15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084112,CG7956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301212,CG7956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334663,CG7956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334664,CG7956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301211,CG7956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0307362,CR43372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334665,CR44033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084123,slou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0330389,slou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084122,CG15498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0290232,InR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0290231,InR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084121,InR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0290230,InR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0310107,CR43653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334679,CR44034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334680,CR44034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345217,E2f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084118,E2f1,0,0,0,0,0,0,28.789459,23.786678,0,0,0,0,0,0,43.330067,48.720577
FBtr0346157,E2f1,4.971669,0,1.437666,2.990606,1.324191,0,0,1.599742,1.955875,0,2.364853,0,0,0,0,0
FBtr0334678,E2f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084119,E2f1,40.247936,89.662086,30.90819,35.515343,7.620481,0,22.834124,0,2.131892,62.515347,22.039289,35.257488,0,0,16.173279,0
FBtr0084117,E2f1,7.343866,0,13.208811,4.417552,1.956019,0,0,2.363048,2.889107,0,3.493226,0,0,0,0,0
FBtr0304321,mir-998,0,0,0,0,0,0,4.725048,1.429789,0,0,0,0,0,0,4.049942,3.929666
FBtr0304322,mir-998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304412,mir-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304413,mir-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0347262,CR46055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0347263,CR46056,0,0,0,0,0,0,2.978885,2.449065,0,0,0,0,0,0,2.250453,3.593807
FBtr0347264,CR46057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575006
FBtr0084116,CG6353,9.188288,2.868727,7.6868,8.914877,8.501566,8.923785,9.438288,7.026574,9.072089,6.919921,8.362679,13.643331,0,7.745116,0,0
FBtr0084113,CG15497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084115,DNApol-alpha180,39.303223,20.430285,22.088036,0,0,0,48.852734,0,38.625175,23.780767,27.49523,0,0,0,26.53764,10.260905
FBtr0084114,CG31176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334962,CR44096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345276,CR44096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304882,CR43096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301940,Sfp93F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309855,CG42869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309854,CG42870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300407,CG34034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084125,CG5849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301164,CG5849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084126,CG31343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346732,CG31233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084127,CG31233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084128,CG31198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0344211,CG42335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084131,Burs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084167,GABA-B-R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084168,GABA-B-R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0339154,GABA-B-R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084132,CG6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084166,RpI12,19.656258,0,15.813608,0,9.978439,10.383639,9.541486,9.793322,18.505743,19.018141,17.899599,19.048328,0,11.822312,4.333694,7.593187
FBtr0084164,tsl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084165,tsl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334312,tsl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301327,CASK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343762,CRG,0.281903,0,0.379302,0.845458,0.35765,0.106925,0.53477,0.380386,0.714844,0.040956,0.409835,0.570322,0.216222,0.023476,0.184235,0.661973
FBtr0084162,CASK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0112872,CASK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0112873,CASK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301328,CASK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084161,CASK,4.397739,10.407192,3.167843,0,0,0,0,0,4.437956,3.099475,0,0,0,0,0,0
FBtr0330368,CASK,4.397739,10.407192,3.167843,0,0,0,0,0,4.437956,3.099475,0,0,0,0,0,0
FBtr0304510,mir-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304511,mir-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309592,mir-4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309594,mir-4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309593,mir-4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346326,CR45632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084133,Gr93a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0290236,Gr93b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084159,Gr93c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334878,CR44087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084158,Gr93d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084157,glec,50.226444,34.767582,29.02557,18.254673,1.229615,0,0,1.183081,50.403648,38.630867,52.49477,11.754729,0,0,0,0
FBtr0346361,CR45644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346360,CR45645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084135,lsn,20.359888,0,16.699966,0,5.897552,3.9957,30.519661,28.393621,22.559591,24.684883,16.331905,13.110263,4.368998,4.824219,18.344585,20.92103
FBtr0084155,CG6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084156,CG6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0113263,CG6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334880,CG6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
