t_name,male_10,male_11,male_12,male_13,male_14,female_10,female_11,female_12,female_13,female_14
FBtr0082520,0,0,0,0,0,0,0,0,0,0
FBtr0082519,12.135272,0,0,0,0,11.144636,0,8.197417,8.472945,0
FBtr0082517,0,0,0,0,0,0,0,0,0,0
FBtr0299594,0,0,0,0,0,0,0,0,0,0
FBtr0082475,0,0,0,0,0,0,0,0,0,1.296411
FBtr0082516,41.519802,27.648024,40.773689,45.245514,54.244202,28.159113,31.136797,41.590294,42.425781,55.813454
FBtr0301041,0,0,0,0,0,0,0,0,0,0
FBtr0301042,23.339165,10.331711,18.501507,0,7.158021,16.812653,0,20.689363,0,0
FBtr0082515,0,0,0,0,0,0,0,0,0,0
FBtr0344288,0,0,0,0,0,0,0,0,0,0
FBtr0082514,0,0,0,0,0,0,0,0,0,0
FBtr0082513,0,0,6.173274,0,3.407523,10.653049,0,9.434456,0,0
FBtr0301079,0,0,0,0,0,0,0,0,0,0
FBtr0082478,0,0,0,0,0,0,0,0,0,0
FBtr0082479,9.848438,26.563625,20.305323,0,15.35492,0,29.9897,3.854562,5.936403,14.002489
FBtr0082480,3.176303,2.568445,6.649667,0,1.536014,0,1.260053,0.741419,4.446702,7.760225
FBtr0082481,0,0,0,0,0,0,0,0,0,0
FBtr0082512,0,0,0,0,0,0,0,0,1.135862,0
FBtr0082482,0,0,0,0,0,0,0,0,0,0.726732
FBtr0082511,7.580823,0,10.55426,35.896378,41.944931,26.905947,28.201109,31.347431,41.024143,0
FBtr0082483,95.138351,94.210579,90.677727,73.648499,33.686729,85.766685,92.266663,95.757202,77.645851,30.083281
FBtr0113223,0,0.355752,0.215281,1.213257,0,0,1.71265,0,0.874125,0
FBtr0334156,1.369604,6.042582,7.961367,4.194735,11.53837,3.586951,11.241809,4.406195,7.910782,16.352327
FBtr0334155,12.909949,9.217103,15.673898,13.329265,17.880997,12.765795,13.624628,10.561949,17.266481,13.606628
FBtr0082510,19.884634,26.812971,24.141825,27.581396,27.541325,19.662601,20.985424,23.636818,26.594809,20.957701
FBtr0082484,50.180843,57.71172,66.316536,56.507011,26.727827,59.196529,59.87608,62.110809,61.264435,20.39691
FBtr0334153,43.88554,50.471649,52.524731,49.418076,23.374758,51.770187,49.577312,51.964867,50.161274,17.838068
FBtr0347147,6.362672,3.823108,5.462801,3.18856,1.511002,6.439528,5.292869,5.641307,2.915309,1.245596
FBtr0082485,0,0,0,0,0,0,0,0,0,0
FBtr0334154,0,0,0,0,0,0,0,0,0,0
FBtr0082508,14.698171,11.651875,12.619416,8.091163,3.490511,16.689362,12.226861,13.031775,13.261497,2.877406
FBtr0082507,0,0,0,0,0,0,0,0,0,0
FBtr0335438,0,0,0,0,0,0,0,0,0,0
FBtr0335437,0,0,0,0,0.280739,0,0,0.352941,0,0.32201
FBtr0082506,0,14.929164,24.137556,0,0,0,0,0,26.367426,33.423782
FBtr0306697,0,0,0,0,0,0,0,0,0,0
FBtr0335436,0,0,0,0,0,0,0,0,0,0
FBtr0082504,17.271889,24.267857,30.797478,27.41647,31.003321,20.353245,26.780643,21.547739,40.388973,28.200293
FBtr0306696,0,0,0,0,0,0,0,0,0,0
FBtr0082489,0,0,0,0,0,0,0,0,0,0
FBtr0082490,0,0,0,0,0,0,0,0,0,0
FBtr0082491,0,0,0,0,0,0,0,0,0,0
FBtr0082492,0,0,0,0,0,0,0,0,0,0
FBtr0082493,0,0,0,0,0,0,0,0,0,0
FBtr0082494,0,0,0,0,0,0,0,0,0,0
FBtr0082495,0,0,0,0,0,0,0,0,0,0
FBtr0082496,0,0,0,0,0,0,0,0,0,0
FBtr0082497,0,0,0,0,0,0,0,0,0,0
FBtr0082498,0,0,0,0,0,0,0,0,0,0
FBtr0082499,0,0,0,0,0,0,0,0,0,0
FBtr0082500,0,0,0,0,0,0,0,0,0,0
FBtr0082501,0,0,0,0,0,0,0,0,0,0
FBtr0082502,0,0,0,0,0,0,0,0,0,0
FBtr0082503,0,0,0,0,0,0,0,0,0,0
FBtr0082488,0,0,0,0,0,0,0,0,0,0
FBtr0335435,0,0,0,0,0,0,0,0,0,0
FBtr0082487,0,0,0,0,0,0,0,0,0,0
FBtr0335434,0,0,0,0,0,0,0,0,0,0
FBtr0082556,14.3641,15.808997,18.3458,14.709984,19.533127,13.894269,15.254807,15.501536,7.064137,20.232418
FBtr0082557,0.687211,2.48021,0.525191,1.980225,3.317976,0.819399,1.224885,0.850059,3.251717,2.737518
FBtr0113224,34.816971,25.543673,38.253983,39.432228,33.242668,24.242212,25.463793,42.376263,31.772652,33.306805
FBtr0082555,32.087437,29.986879,29.463976,25.065924,10.834715,24.413429,34.895096,26.754787,29.875362,8.034182
FBtr0335433,30.159145,28.18482,27.693342,23.559593,10.183604,22.94631,32.798077,25.146959,28.080006,7.551369
FBtr0082537,20.828373,26.861355,24.704741,23.051508,32.759407,19.175148,29.580431,20.284929,30.021536,29.9443
FBtr0339640,0,0,0,0,0,0,0,0,0,0
FBtr0082554,0,0,0,0,0,0,0,0,0,0
FBtr0300638,0,0,0,0,0,0,0,0,0,0
FBtr0300639,0,0,0,0,0,0,0,0,0,0
FBtr0082538,0,0,0,0,0,0,0,0,0,0
FBtr0301722,0,0,0,0,0,0,0,0,0,0
FBtr0301724,0,0,0,0,0,0,0,0,0,0
FBtr0339639,0,0,0,0,0,0,0,0,0,0
FBtr0301723,0,0,0,0,0,0,0,0,0,0
FBtr0082553,0,0,0,0,0,0,0,0,0,0
FBtr0082552,0,0,0,0,0,0,0,0,0,0
FBtr0300351,0,0,0,0,0,0,0,0,0,0
FBtr0307016,0,0,0,0,0,0,0,0,0,0
FBtr0307015,0,0,0,0,0,0,0,0,0,0
FBtr0339643,0,0,0,0,0,0,0,0,0,0
FBtr0339644,0,0,0,0,0,0,0,0,0,0
FBtr0339645,0,0,0,0,0,0,0,0,0,0
FBtr0339646,0,0,0,0,0,0,0,0,0,0
FBtr0082542,0,0,0,0,0,0,0,0,0,0
FBtr0339641,0,0,0,0,0,0,0,0,0,0
FBtr0082543,0,0,0,0,0,0,0,0,0,0
FBtr0300126,0,0,0,0,0,0,0,0,0,0
FBtr0339642,0,0,0,0,0,0,0,0,0,0
FBtr0082550,0,0,0,0,28.47505,0,0,0,8.347993,27.848291
FBtr0308292,0,0,0,0,3.0265,0,0,0,0,0
FBtr0308293,0,0,0,0,0,0,0,0,0,0
FBtr0308294,0,0,0,0,0,0,0,0,0,0
FBtr0082544,0,0,0,0,0,0,0,0,0,0
FBtr0082549,0,0,0,0,0,0,0,0,0,0
FBtr0339647,0,0,0,0,0,0,0,0,0,0
FBtr0082547,0,0,0,0,0,0,0,0,0,0
FBtr0082548,0,0,0,0,0,0,0,0,0,0
FBtr0082546,0,0,0,0,0,0,0,0,0,0
FBtr0309189,0,0,0,0,0,0,0,0,0,0
FBtr0082545,0,0,0,0,0,0,0,0,0,0
FBtr0082558,0,0,0,0,0,0,0,0,0,0
FBtr0082625,0,0,0,0,0,0,0,0,0,0
FBtr0334597,5.985403,5.012293,3.636375,0,0,7.680386,5.039237,0,0,0
FBtr0306051,0,0,0,0,0,0,0,0,0,0
FBtr0082624,9.811632,8.216452,5.960965,0,0,12.590149,12.062673,0,0,0
FBtr0334596,0,0,0,0,0,0,0,0,0,0
FBtr0082623,15.972614,15.003947,16.51745,12.659313,15.169565,13.829815,19.868568,13.154516,16.479782,14.966925
FBtr0347166,0,0,0,0,0,0,0,0,0,1.246759
FBtr0082559,0,0,0,0,0,0,0,0,0,0
FBtr0302311,0,0,0,0,0,0,0,0,0,0
FBtr0082621,0,0,0,0,0,0,0,0,0,0
FBtr0309310,0,0,0,0,0,0,0,0,0,0
FBtr0082560,0,0,0,0,0,0,0,0,0,0
FBtr0082620,0,0,0,0,0,0,0,0,0,0
FBtr0082619,0,0,0,0,0,0,0,0,0,0
FBtr0308561,0,0,0,0,0,0,0,0,0,0
FBtr0082617,0,0,0,0,0,0,0,0,0,0
FBtr0334690,0,0,0,0,0,0,0,0,0,0
FBtr0346252,0,0,0,0,0,0,0,0,0,0
FBtr0082561,0,0,0,0,0,0,0,0,0,0
FBtr0334691,0,0,0,0,0,0,0,0,0,0
FBtr0082562,0,0,0,0,0,0,0,0,0,0
FBtr0334692,0,0,0,0,0,0,0,0,0,0
FBtr0347167,0,0,0,0,0,0,0,0,0,0
FBtr0334693,0,0,0,0,0,0,0,0,0,0
FBtr0082565,0,0,0,0,0,0,0,0,0,0
FBtr0300319,0,0,0,0,0,0,0,0,0,0
FBtr0347168,0,0,0,0,0,0,0,0,0,0
FBtr0082563,0,0,0,0,0,0,0,0,0,0
FBtr0082564,0,0,0,0,0,0,0,0,0,0
FBtr0331183,0,0,0,0,0,0,0,0,0,0
FBtr0082566,0,0,0,0,0,0,0,0,0,0
FBtr0082616,0,0,0,0,0,0,0,0,0,0
FBtr0082567,0.582192,1.108516,3.307681,0.986851,0.895374,0.471049,0.646808,0.759815,1.646584,1.437801
FBtr0346250,0,0,0,0,0,0,0,0,0,0
FBtr0346251,0,0,0,0,0,0,0,0,0,0
FBtr0343912,0,0,0,0,0,0,0,0,0,0
FBtr0343913,0,0,0,0,0,0,0,0,0,0
FBtr0082614,31.256578,19.48284,34.423779,50.247597,48.360199,23.459953,29.410622,34.780293,58.849667,41.407463
FBtr0082615,11.810225,5.469383,12.359509,3.333793,17.55027,13.122291,8.529239,11.129472,6.861167,19.630821
FBtr0082613,0,0,0,0,0,0,0,0,0,0
FBtr0082611,25.324617,15.107376,7.887046,0,3.382209,25.837673,15.562651,8.905095,0,0
FBtr0082568,0,0,0,0,0,0,0,0,0,0
FBtr0091921,0,0,0,0,0,0,0,0,0,0
FBtr0082610,0,0,0,0,0,0,0,0,0,0
FBtr0344388,0,0,0,0,0,0,0,0,0,0
FBtr0082609,0,0,0,0,0,0,0,0,0,0
FBtr0344264,0,0,0,0,0,0,0,0,0,0
FBtr0082608,12.148518,5.020691,0,25.021719,13.050955,0,0,13.203548,18.614021,7.662157
FBtr0344263,0,0,0,0,0,0,0,0,0,0
FBtr0082607,135.693832,93.66468,15.413393,0,0,265.994843,114.879852,17.241997,0,0
FBtr0100410,0,0,0,0,0,0.047617,0,0,0,0
FBtr0347169,0,0,0,0,0,0,0,0,0,0
FBtr0082569,1.923968,0.714645,0.3598,0.710055,0,1.050221,0.521235,0.777528,0.347526,0.236462
FBtr0082570,19.630384,7.609086,2.537092,0.908224,0.608519,24.614904,6.740324,5.92891,0.93255,0.364498
FBtr0082571,0.758385,0.310078,0.546401,1.797174,0,0.512414,0.817944,0.721582,0.639707,1.037388
FBtr0082572,0.585658,0.267627,0.277718,0.496362,1.019296,0.442262,0,0.283088,1.131863,1.239737
FBtr0082573,0.148402,0,0,0,1.163987,0,0,0.792647,1.01082,0.445033
FBtr0082574,0,0,0.34933,1.103028,0.200156,0,0.289181,0.188725,0.306738,0
FBtr0082575,0,0,0,0,0.811525,0,0,0,0,0
FBtr0344387,0,0.234976,1.568401,5.455596,83.36544,0,0,0,11.623553,16.032597
FBtr0082606,0,0.424018,2.830221,9.844768,150.435165,0,0,0,28.68256,281.611176
FBtr0082576,0,0,0,0,0,0,0,0,0,0
FBtr0114565,0,0,0,0,0,0,0,0,0,0
FBtr0112654,0,0,0,0,0,0,0,0,0,0
FBtr0344385,0,0,0,0,0,0,0,0,0,0
FBtr0332161,0,0,0,0,0,0,0,0,0,0
FBtr0332162,0,0,0,0,0,0,0,0,0,0
FBtr0082580,0,0,0,0,0,0,0,0,0,0
FBtr0082579,0,0,0,0,0,0,0,0,0,0
FBtr0082578,0,0,0,0,0,0,0,0,0,0
FBtr0112656,0,0,0,0,0,0,0,0,0,0
FBtr0347003,0,0,0,0,0,0,0,0,0,0
FBtr0347002,0,0,0,0,0,0,0,0,0,0
FBtr0347004,0,0,0,0,0,0,0,0,0,0
FBtr0082604,0,0,0,0,0,0,0,0,0,0
FBtr0082603,0,0,0,0,0,0,0,0,0,0
FBtr0344386,0,0,0,0,0,0,0,0,0,0
FBtr0100525,0,0,0,0,0,0,0,0,0,0
FBtr0082602,0,0,0,0,0,0,0,0,0,0
FBtr0082600,0,0,0,0,0,0,0,0,0,0
FBtr0082598,0,0,0,0,0,0,0,0,0,0
FBtr0082583,9.878711,14.977628,9.92725,6.647039,8.994123,11.886353,13.664675,8.509884,11.888977,7.452053
FBtr0082584,6.430731,3.40703,0,0,0,7.256043,5.441842,1.539499,0,0
FBtr0082585,0.557025,2.765638,0,0,0,0.969485,1.082834,1.26126,0,0
FBtr0082597,10.789637,12.582219,10.977237,11.207474,14.888578,9.235605,12.37877,10.109303,12.442452,15.178905
FBtr0344982,9.661452,11.266599,9.829436,10.0356,13.3318,8.269914,11.084422,9.052257,11.141447,13.59177
FBtr0091665,25.235247,7.525321,6.676943,35.97472,11.412986,14.212352,13.686967,19.184729,18.256735,10.68835
FBtr0082586,0,0,0,0,0,0,0,0,0,0
FBtr0304744,0,0,0,0,0,0,0,0,0,0
FBtr0082596,0,0,0,0,0.253464,0,0,0,0,0
FBtr0082587,12.223761,0,0,0.871989,0,12.046718,10.273617,0,0.477516,0
FBtr0082595,207.877182,155.866562,210.381866,227.345612,220.249161,185.120316,168.393295,213.391266,261.034637,197.720627
FBtr0082588,0,0,0,0,0,0,0,0,0,0
FBtr0082594,76.881744,121.605789,73.523499,53.152802,46.228794,88.528419,130.776154,74.175598,72.211594,31.925558
FBtr0082589,10.984281,0,9.248565,0,6.02911,0,0,13.06914,12.231226,0
FBtr0082590,366.599884,373.279907,410.557098,397.127686,625.236572,341.394226,491.892578,337.907227,564.928589,519.613159
FBtr0082593,221.462784,207.286774,267.666962,253.093597,321.715179,194.808746,237.139313,212.881729,312.698029,292.434082
FBtr0082591,38.5886,43.322075,23.126867,0,7.959127,40.9277,37.802719,24.185781,17.033615,0
FBtr0082592,0,0,0,0,0,0,0,0,0,0
FBtr0082682,0,0,0,0,0,0,0,0,0,0
FBtr0082626,14.057208,18.663097,19.329351,16.134071,0,19.828079,5.786381,13.904498,5.759572,3.744436
FBtr0082627,23.221014,25.674717,24.182444,0,9.926908,12.837519,30.402971,17.543316,5.326727,0
FBtr0082628,0,0,0,0,0,0,0,0,0,0
FBtr0082629,0,0,0,0,0,0,0,0,0,0
FBtr0082630,101.446823,73.517967,51.788185,39.969341,10.508193,100.65876,77.396011,60.583778,35.819626,3.727858
FBtr0082631,0,0,0,0,0,0,0,0,0,0
FBtr0082632,38.853519,30.654224,19.321383,0,0,43.182819,32.484261,24.301542,0,0
FBtr0082633,0,0,0,0,0,0,0,0,0,0.157857
FBtr0082634,10.586369,5.922751,0,0,0,0,0,0,0,0
FBtr0082681,11.247425,0,3.618013,0,0,14.086931,8.215755,3.814005,0,0
FBtr0340187,0,7.741575,0,0,0,0,0,0.633994,0,0
FBtr0303029,0,0,0,0,0,0,0,0,0,0
FBtr0303028,0,0,11.401648,5.594641,7.376571,2.792544,0,0,7.043981,17.539433
FBtr0082635,0,0,0.771504,6.374045,4.838651,0.464879,0,12.894297,0.716587,1.089121
FBtr0082680,26.973661,0,23.984337,13.093405,12.945603,21.580252,13.935927,16.252701,30.645615,11.897136
FBtr0082679,0.943316,0,0,0,0,0,0,0,0,0
FBtr0082678,0,0,0,0,0,0,0,0,0,0
FBtr0082636,0,0,0,0,0,0,0,0,0,0
FBtr0082637,0,0,0,0,0,0,0,1.290895,0,0
FBtr0082638,0,0,0,0,0,0,0,0,0,0.342697
FBtr0290334,0,0,0,0,0,0,0,0,0,0
FBtr0290335,0,0,0,0,0,0,0,0,0,0
FBtr0301944,0,0,0,0,0,0,0,0,0,0
FBtr0308597,0,0,0,0,0,0,0,0,0,0
FBtr0082639,0,0,0,0,0,0,0,0,0,0
FBtr0347170,0,0,0,0,0,0,0,0,0,0
FBtr0304846,0,0,0,0,0,0,0,0,0,0
FBtr0347149,0,0,0,0,0,0,0,0,0,0
FBtr0304230,0,0,0,0,0,0,0,0,0,0
FBtr0304231,0,0,0,0,0,0,0,0,0,0
FBtr0100019,0,0,0,0,0,0,0,0,0,0
FBtr0330120,0,0,0,0,0,0,0,0,0,0
FBtr0304844,0,0,0,0,0,0,0,0,0,0
FBtr0304845,0,0,0,0,0,0,0,0,0,0
FBtr0347171,0,0,0,0,0,0,0,0,0,0
FBtr0343914,0,0,0,0,0,0,0,0,0,0
FBtr0082671,3.232795,4.626074,3.950456,15.815545,6.260551,3.086464,1.264253,4.640552,11.078547,1.642037
FBtr0082670,231.853683,292.080719,258.117798,161.451355,70.24556,281.065094,292.542877,242.765625,164.948837,55.185181
FBtr0301661,43.043907,41.963493,2.413401,0,0,14.548838,14.366085,12.396221,18.452625,3.127559
FBtr0082641,49.929962,60.133827,134.535141,62.233986,77.749138,47.920345,56.456448,55.243443,74.772896,78.433449
FBtr0082642,36.835255,46.102596,2.738308,47.712715,59.60767,36.738934,43.283279,42.353302,57.32589,57.848095
FBtr0082643,17.227333,16.042322,7.703001,0,2.433117,19.427412,21.543167,5.507524,11.29643,0
FBtr0082644,0,0,0,0,0,0,0,0,0,0
FBtr0347172,0.732617,0.271014,0.397971,0.94246,0,0.38388,0.197668,0.430007,1.090278,0.523096
FBtr0110781,0,0,0,0,0,0,0,0,0,0
FBtr0303840,0,0,0,0,0,0,0,0,0,0
FBtr0303841,0,0,0,0,0,0,0,0,0,0
FBtr0301150,0,0,0,0,0,0,0,0,0,0
FBtr0082648,0,0,5.019636,18.067791,80.53801,0,0,4.38143,45.944756,90.435844
FBtr0082649,0,0,0,0,0,0,0,0,0,0
FBtr0113225,0,0,0,0,0,0,0,0,0,0
FBtr0346248,0,0,0,0,0,0,0,0,0,0
FBtr0310613,0,0,0,0,0,0,0,0,0,0
FBtr0335030,0,0,0,0,0,0,0,0,0,0
FBtr0335032,0,0,0,0,0,0,0,0,0,0
FBtr0300769,0,0,0,0,0,0,0,0,0,0
FBtr0335028,0,0,0,0,0,0,0,0,0,0
FBtr0335029,0,0,0,0,0,0,0,0,0,0
FBtr0335031,0,0,0,0,0,0,0,0,0,0
FBtr0335033,0,0,0,0,0,0,0,0,0,0
FBtr0082651,0,0,0,0,0,0,0,0,0,0
FBtr0309980,0,0,0.350722,0,0,0,0,0,0,0
FBtr0082668,44.662205,43.428242,57.393959,59.674278,71.932678,41.593136,45.45586,51.298061,60.298294,71.563774
FBtr0082667,0,0,0,0,0,0,0,0,0,0
FBtr0082666,0,0,0,0,0,0,0,0,0,0
FBtr0302563,0,0,0,0,0,0,0,0,0,0
FBtr0082665,54.974762,75.735046,73.49585,76.386772,96.202278,55.794014,69.449989,60.432579,78.983421,99.32663
FBtr0082664,0,0,0,0,0,0.245417,0,0,0,0.468185
FBtr0082652,77.419518,61.311867,46.516636,41.618404,23.878281,74.880707,72.10585,46.595032,43.422672,13.738938
FBtr0082663,0,0,0,0,0,0,0,0,0,0
FBtr0113227,0,0,0,0,0,0,0,0,0,0
FBtr0113228,0,0,0,0,0,0,0,0,0,0
FBtr0113226,0,0,0,0,0,0,0,0,0,0
FBtr0114499,0,0,0,0,0,0,0,0,0,0
FBtr0114500,0,0,0,0,0,0,0,0,0,0
FBtr0114501,0,0,0,0,0,0,0,0,0,0
FBtr0082654,0,0,0,0,0,0,0,0,0,0
FBtr0082655,63.925716,84.764175,71.129318,67.345619,36.837784,62.225719,77.322479,71.50547,62.101646,34.870327
FBtr0082656,17.819975,20.837978,17.723419,0,9.327569,13.871759,18.772642,12.093431,12.352174,7.989872
FBtr0082662,0,0,0,0,0,0,0,0,0,0
FBtr0330025,2.04323,12.700165,2.070689,10.01968,0,2.031037,17.676336,1.713038,0.806732,0
FBtr0082661,0,0,0,0,0,0,0,0,0,0
FBtr0082660,36.147007,31.242285,15.36619,0,0,52.369148,33.845436,27.055231,6.868807,0
FBtr0337083,0,0,0,0,0,0,0,0,0,0
FBtr0082657,0,0,0,0,0,0,0,0,0,0
FBtr0302379,0,0,0,0,0,0,0,0,0,0
FBtr0082658,0,0,0,0,0,0,0,0,0,0
FBtr0337086,0,0,0,0,0,0,0,0,0,0
FBtr0337085,0,0,0,0,0,0,0,0,0,0
FBtr0337084,0,0,0,0,0,0,0,0,0,0
FBtr0082689,0,0,0,0,0,0,0,0,0,0
FBtr0337093,0,0,0,0,0,0,0,0,0,0
FBtr0082688,0,0,0,0,0,0,0,0,0,0
FBtr0302367,0,0,0,0,0,0,0,0,0,0
FBtr0346247,0,0,0,0,0,0,0,0,0,0
FBtr0337092,0,0,0,0,0,0,0,0,0,0
FBtr0082686,0,0,0,0,0,0,0,0,0,0
FBtr0082687,0,0,0,0,0,0,0,0,0,0
FBtr0337090,0,0,0,0,0,0,0,0,0,0
FBtr0082683,0,0,0,0,0,0,0,0,0,0
FBtr0303313,0,0,0,0,0,0,0,0,0,0
FBtr0082685,0,0,0,0,0,0,0,0,0,0
FBtr0337087,0,0,0,0,0,0,0,0,0,0
FBtr0082684,0,0,0,0,0,0,0,0,0,0
FBtr0337089,0,0,0,0,0,0,0,0,0,0
FBtr0082730,118.318825,144.356018,97.426079,68.58432,37.839432,131.458893,163.715332,85.560165,69.758278,21.827248
FBtr0344095,0,0,0,0,0,0,0,0,0,0
FBtr0082690,59.191788,0,65.187965,71.844818,87.482506,55.334881,42.533592,67.75602,87.167976,97.417046
FBtr0082691,0,0,0,0,0,0,0,0,0,0
FBtr0082731,0,0,0,0,0,0,0,0,0,0
FBtr0337088,0,0,0,0,0,0,0,0,0,0
FBtr0082727,0,0,0,0,0,0,0,0,0,0
FBtr0331429,0,0,0,0,0,0,0,0,0,0
FBtr0082726,0,0,0,0,0,0,0,0,0,0
FBtr0301219,0,0,0,0,0,0,0,0,0,0
FBtr0331428,0,0,0,0,4.200712,0,0,0,0,0
FBtr0300278,0,0,0,0,0,0,0,0,0,0
FBtr0334509,0,0,0,0,0,0,0,0,0,0
FBtr0082693,172.997559,30.58639,94.087906,130.140717,58.428101,79.392288,53.212563,127.140678,110.335747,55.496876
FBtr0113403,108.618507,95.710381,90.341774,68.934387,17.963343,84.353882,87.914948,86.522408,49.516922,14.466368
FBtr0113404,0,0,0,0,0,0,0,0,0,0
FBtr0082724,0.407583,0,0,0.412907,0.088802,0.233589,0,0.209325,0,0
FBtr0082723,0,0,0,0,0,0,0,0,0,0
FBtr0331426,0,0,0,0,0,0,0,0,0,0
FBtr0331427,0,0,0,0,0,0,0,0,0,0
FBtr0082722,0,0,0,0,0,0,0,0,0,0
FBtr0082695,25.075426,23.737206,25.691811,18.068155,17.611431,27.571688,29.800014,24.307917,25.508841,11.856902
FBtr0082721,6.472507,20.933899,15.658164,11.040074,12.501931,13.94345,21.626312,14.127237,7.8748,11.006241
FBtr0336814,6.472507,20.933899,15.658164,11.040074,12.501931,13.94345,21.626312,14.127237,7.8748,11.006241
FBtr0336813,5.377276,17.391617,13.008605,9.171953,10.386446,11.584042,17.966866,11.736731,6.542283,9.143845
FBtr0344448,5.377276,17.391617,13.008605,9.171953,10.386446,11.584042,17.966866,11.736731,6.542283,9.143845
FBtr0306257,1.037706,0,0.186309,1.508711,0,0.717036,0,1.195135,0,1.099984
FBtr0334511,2.728376,0,0.186211,1.409737,0,0.716322,0,1.088025,0,0
FBtr0306256,0.982245,0,7.814957,3.300324,0,9.531713,0,9.253554,0,1.453458
FBtr0334510,2.675913,0,15.784579,6.019811,0,7.773618,0,11.276362,0,0
FBtr0334512,0,0,0,0,0,0,0,0,0,0
FBtr0082719,29.765478,26.668093,35.224155,27.54517,21.730799,33.261257,32.987316,37.320358,39.232533,20.452112
FBtr0082698,0,0,0,0,0,0,0,0,0,0
FBtr0082699,13.643209,0.318239,14.369864,18.148888,19.27544,9.182575,5.026495,16.070608,13.03659,15.328495
FBtr0082700,0,0.289694,0.786332,0,0,0,0,0,0,5.228361
FBtr0334513,13.621291,0.318124,13.674934,18.156952,9.775922,9.193429,5.015509,16.055914,13.042376,15.315264
FBtr0100161,33.530735,40.636501,27.865545,53.271088,56.775288,29.176899,25.32958,25.528738,48.062222,41.111069
FBtr0334515,13.284549,18.787344,10.282535,19.76796,12.03382,18.860508,15.291848,15.650635,10.762147,23.838097
FBtr0334516,59.93829,62.726227,55.962784,53.246262,98.424133,45.890488,54.430569,31.886269,50.321033,49.508396
FBtr0334517,6.74313,12.299219,9.585438,22.211376,11.994667,23.050529,14.007273,19.557055,10.110438,21.730618
FBtr0082701,0,0,0,0,0,0,0,0,0,0
FBtr0082702,0,0,0,0,0,0,0,0,0,0
FBtr0334514,0,0,0,0,0,0,0,0,0,0
FBtr0082718,0,0,0,0,0,0,0,0,0,0
FBtr0082717,73.126831,76.774101,82.841522,82.984871,71.453621,72.466782,81.168304,80.696274,83.383636,60.348969
FBtr0113229,0,0,0,0,0,0,0,0,0,0
FBtr0082703,2.127049,0,0,0,0,0,0,0,0,0
FBtr0082704,0,0,0,0,0,0,0,0,0,0
FBtr0082705,0,0,0,0,0,0,0,0,0,0
FBtr0082716,7.894372,15.719412,14.382272,0,9.622487,12.364899,0,0,8.383492,14.311488
FBtr0334520,0,2.091202,0,0,2.334109,0,0,0,0,2.046209
FBtr0112833,0,0,0,0,0,0,0,0,8.218936,0
FBtr0300071,0,0,0,0,0,0,0,0,0,0
FBtr0344831,0,0,0,0,0,0,0,0,0,0
FBtr0082707,0,0,0,0,0,0,0,0,0,0
FBtr0334518,0,0,0,0,0,0,0,0,0,0
FBtr0334519,0,0,0,0,0,0,0,0,0,0
FBtr0082715,0,0,0,0,0,2.577022,5.253559,0,0,0
FBtr0082709,110.207306,45.834934,113.255066,123.277374,118.964386,85.702621,58.287876,112.793671,95.396362,135.82312
FBtr0082711,0,0,0,0,0,0,0,0,0,0
FBtr0334614,0,0,0,0,0,0,0,0,0,0
FBtr0334613,0,0,0,0,0,0,0,0,0,0
FBtr0082710,0,0,0,0,0,0,0,0,0,0
FBtr0344006,0,0,0,0,0,0,0,0,0,0
FBtr0304647,0,0,0,0,0,0,0,0,0,0
FBtr0082712,19.506212,22.712282,9.019004,29.459934,25.647675,22.179787,22.247765,28.386465,15.666981,31.194117
FBtr0344728,0,0,0.00655,0,0.105082,0.015795,0,0,0,0.077483
FBtr0347173,0,0,0,0,0,0,0,0,0,0
FBtr0301436,0,0,0,0,0,0,0,0,0,0
FBtr0330143,0,0,0,0,0,0,0,0,0,0
FBtr0344730,0,0,0,0,0,0,0,0,0,0
FBtr0344729,0,0,0,0,0,0,0,0,0,0
FBtr0344731,0,0,0,0,0,0,0,0,0,0
FBtr0082732,0,0,0,0,0,0,0,0,0,0
FBtr0082783,0,0,0,0,0,0,0,0,0,0
FBtr0300768,0,0,0,0,0,0,0,0,0,0
FBtr0082734,0,0,0,0,0,0,0,0,0,0
FBtr0082782,0,0,0,0,0,0,0,0,0,0
FBtr0082781,0,0,0,0,0,0,0,0,0,0
FBtr0335223,0,0,0,0,0,0,0,0,0,0
FBtr0082780,0,0,0,0,0,0,0,0,0,0
FBtr0300486,0,0,0,0,0,0,0,0,0,0
FBtr0082735,0,0,0,0,3.794493,0,0,0,15.169958,9.678064
FBtr0335222,6.53639,0,8.586205,0,10.084978,4.250073,0,0,0,3.790629
FBtr0082779,0,0,0,0,0,1.062066,2.885658,0,0,0
FBtr0301657,0,0,0,0,0,0,0,0,1.917207,0
FBtr0082736,120.172081,131.525223,122.115746,132.56076,115.918053,95.171204,139.896896,136.3255,119.476768,111.46759
FBtr0082778,19.059471,33.330032,24.317804,7.783664,22.486105,17.48245,19.102087,22.553253,24.621191,29.496113
FBtr0082737,0,0,0,0,0,0,0,0,0,0
FBtr0100257,0,0,0,0,0,0,0,0,0,0
FBtr0082776,0,0,0,0,0,0,0,0,0,0
FBtr0082738,0,0,0,0,0,0,0,0,0,0
